user_id,hashtag,no_of_uses
6745179870370399237,fypシ,2
6795359378968806405,halloweenlook,2
6795359378968806405,duet,3
6795359378968806405,halloween,2
6795359378968806405,dobetter,2
6795359378968806405,positivity,2
6795359378968806405,policelivesmatter,2
6795359378968806405,copsoftiktok,2
6795359378968806405,igotyour6,3
6723811784355218437,duet,2
6819415266330854406,mcso,2
6818781862048433158,police,2
6818781862048433158,fyp,3
6818781862048433158,peace,3
6818781862048433158,bluelivesmatter,2
6818781862048433158,protect,2
6818781862048433158,foryoupage,2
6818781862048433158,trump2020,3
6818781862048433158,alllivesmatter,2
6623236378878541829,duet,2
6798618843645789189,god,2
6837876676502144005,operationangelarmor,2
6837876676502144005,duet,2
6818647807336121349,duet,3
6851067805916365829,trump,2
6851067805916365829,backtheblue,2
6851067805916365829,mediabias,2
6851067805916365829,duet,3
6851067805916365829,trump2020,2
6642403164438167557,duet,2
6785295522720400389,duet,2
6785295522720400389,backtheblue,2
6686586124952388613,duet,2
6729819463795917830,duet,2
6799424328309998597,duet,2
6852510221581009926,duet,2
6852510221581009926,ban,2
6867963942762595334,duet,2
6794152249788138502,hungergames,3
6794152249788138502,politics,3
6794152249788138502,blacklivesmatter,3
6794152249788138502,duet,3
6794152249788138502,bluelivesmatter,3
6794152249788138502,police,3
6794152249788138502,backtheblue,3
6712173992738210821,ally,3
6712173992738210821,fracism,4
6712173992738210821,fdt,4
6712173992738210821,blm,5
6712173992738210821,georgefloydprotest,2
6712173992738210821,ftrump,3
6712173992738210821,voteblue,2
6712173992738210821,blacklivesmattermovement,5
6712173992738210821,blacktiktok,3
6712173992738210821,fdonaldtrump,2
6712173992738210821,blacklivesmatter,5
6712173992738210821,duet,3
6712173992738210821,dumptrump,4
6545583978890400783,fyp,2
6545583978890400783,foryou,2
6545583978890400783,duet,2
6778555087940207621,foryou,8
6778555087940207621,breonnataylor,3
6778555087940207621,blacklivesmatter,5
6778555087940207621,duet,6
6778555087940207621,algorithm,5
57733594877554688,foryou,2
57733594877554688,natewoods,2
57733594877554688,blm,37
57733594877554688,blacklivesmatter,38
57733594877554688,duet,4
57733594877554688,blmmovement,38
57733594877554688,westandtogether,2
57733594877554688,fyp,34
57733594877554688,alllivesmatterwhenblacklivesmatter,34
6758202106728154117,react,4
6758202106728154117,blacklivesmatter,3
6758202106728154117,duet,5
6758202106728154117,blacklivesmattermovement,3
6758202106728154117,imblack,2
6788641301091140614,fyp,3
6788641301091140614,genz,2
6788641301091140614,fypシ,2
6788641301091140614,xyzbca,3
6788641301091140614,f,2
6788641301091140614,fy,2
6788641301091140614,foryourpage,2
6788641301091140614,foryou,2
6788641301091140614,blacklivesmatter,3
6788641301091140614,foryoupage,3
6786082929652532229,foryou,3
6786082929652532229,blacklivesmatter,3
6786082929652532229,duet,4
6654749033343107077,minneapolis,3
6654749033343107077,justiceforgeorgefloyd,3
6654749033343107077,blacklivesmatter,7
6654749033343107077,endracism,2
6654749033343107077,duet,2
6654749033343107077,georgefloyd,3
6654749033343107077,racism,5
6654749033343107077,alllivesmatterwhenblacklivesmatter,2
6654749033343107077,raiseyourvoice,4
6654749033343107077,minneapolisprotest,3
3814465,foryou,2
3814465,duet,2
3814465,foryoupage,2
3814465,fyp,2
6807062857402893317,blacklivesmatter,4
6807062857402893317,duet,6
6807062857402893317,alllivesmatterwhenblacklivesmatter,2
6807062857402893317,alllivesmatter,2
6806795127241491462,blacktiktoktakeover,2
6806795127241491462,nonusticenopeace,2
6806795127241491462,juneteenth,5
6806795127241491462,justiceforgeorgefloyd,6
6806795127241491462,greenscreen,3
6806795127241491462,acab,5
6806795127241491462,greenscreenvideo,5
6806795127241491462,blacklivesmattermovement,2
6806795127241491462,nojusticenopeace,5
6806795127241491462,blacklivesmatter,10
6806795127241491462,duet,3
6806795127241491462,foryoupage,2
6666825831601651717,duet,2
6666207384753586181,teambrakescomedy,2
6666207384753586181,duet,2
6738822409568437253,blacklivesmatter,2
6738822409568437253,duet,4
6738822409568437253,alllivesmattertrump2020,3
6738822409568437253,alm,3
6738822409568437253,alllivesmater,3
6603652202241769478,icantbreathe,2
6603652202241769478,blm,5
6603652202241769478,greenscreenvideo,2
6603652202241769478,whitelivesmatter,3
6603652202241769478,alllivesmatterwhenblacklivesmatter,3
6603652202241769478,blacklivesmatter,3
6603652202241769478,duet,6
6603652202241769478,alllivesmatter,3
6767186152523252741,spreadtheword,4
6767186152523252741,blackvoicesheard,2
6767186152523252741,fyp,2
6767186152523252741,icantbreathe,3
6767186152523252741,nopeacenojustice,3
6767186152523252741,blm,5
6767186152523252741,wewillnotbesilenced,2
6767186152523252741,pocunited,2
6767186152523252741,poc,2
6767186152523252741,blacklivesmatter,5
6767186152523252741,duet,5
6767186152523252741,pocunite,2
6767186152523252741,justiceforpoc,3
6607884818464866309,fyp,2
6809697465882395653,duet,2
6721585904265430021,blacklivesmatter,3
6721585904265430021,duet,3
6721585904265430021,odinsworn,2
6721585904265430021,big_bad_viking,2
6781432621147702277,blm,5
6781432621147702277,duet,8
6781432621147702277,onelove,3
6781432621147702277,tiktokgrandma,5
6781432621147702277,riseup,3
6781432621147702277,genx,2
2630137,duet,2
6604883996617179141,foryou,2
6604883996617179141,duet,3
6796366680076944390,foryou,4
6796366680076944390,blm,2
6796366680076944390,duet,4
6796366680076944390,blacklivesmatter,4
6796366680076944390,foryoupage,4
6796366680076944390,fyp,4
6532002935419715586,blm,2
6532002935419715586,duet,2
6748555910145098758,fyp,2
6748555910145098758,blm,2
6748555910145098758,duet,2
6735960269724451845,blm,2
6735960269724451845,duet,2
6735960269724451845,fyp,2
6844331799138354182,dumptrump2020,2
6844331799138354182,duet,2
6844331799138354182,facts,2
6844331799138354182,fypシ,2
6844331799138354182,voteblue,2
6844331799138354182,fyp,2
6844331799138354182,alllivesmatterwhenblacklivesmatter,2
6808623091419087878,duet,3
6808623091419087878,fyp,3
6582680864517816325,duet,3
6691713651730056198,blacklivesmatter,2
6691713651730056198,duet,2
6801507245689439238,duet,2
6826912548363011078,blacklivesmatter,2
6826912548363011078,duet,3
6650147347017760773,alllivesmatter,4
6650147347017760773,whitepeople,2
6650147347017760773,fyp,5
6650147347017760773,blm,2
6650147347017760773,enoughisenough,2
6650147347017760773,selfcareroutine,2
6650147347017760773,acab,2
6650147347017760773,lgbtq,2
6650147347017760773,rainonme,2
6650147347017760773,whitelivesmatter,2
6650147347017760773,alllivesmatterwhenblacklivesmatter,2
6650147347017760773,foryou,2
6650147347017760773,draftday,2
6650147347017760773,blacklivesmatter,2
6650147347017760773,duet,3
6650147347017760773,foryoupage,2
6650147347017760773,springdiy,2
6650147347017760773,pocunity,2
6650147347017760773,gag,2
6650147347017760773,embarrassing,2
6793730012355232774,duet,3
6793730012355232774,fyp,2
6587471612165521413,duet,4
6865391980160795653,blm,5
6865391980160795653,duet,4
6865391980160795653,blacklivesmatter,2
6865391980160795653,alm,2
6865391980160795653,fyp,2
6865391980160795653,ourlivesmatter,2
6865391980160795653,alllivesmatterwhenblacklivesmatter,4
6865391980160795653,deaf,2
6781220558346109957,duet,2
6614108266401300486,biden2020,15
6614108266401300486,todayilearned,2
6614108266401300486,blm,18
6614108266401300486,confederateflag,21
6614108266401300486,alm,19
6614108266401300486,southernpride,9
6614108266401300486,whiteprivilege,2
6614108266401300486,conservative,4
6614108266401300486,kylerittenhouse,2
6614108266401300486,joke,2
6614108266401300486,marvel,2
6614108266401300486,lgbtq,2
6614108266401300486,duet,18
6614108266401300486,foryoupage,18
6614108266401300486,fyp,21
6614108266401300486,proudboys,2
6614108266401300486,pride,2
6614108266401300486,trump2020,31
6614108266401300486,gay,2
6614108266401300486,wlm,8
6614108266401300486,alllivesmatter,12
6614108266401300486,dixie,3
6614108266401300486,greenscreen,8
6614108266401300486,reaction,7
6614108266401300486,whitelivesmatter,43
6614108266401300486,blacklivesmatter,32
6614108266401300486,manifestation,3
6614108266401300486,pokemongo,2
6813543278827750405,blacklivesmatter,2
6813543278827750405,allies,2
6765329901652444165,duet,2
6649134699124457478,fypforyou,3
6649134699124457478,foryoupage,5
6666511467313512454,duet,2
6785096031232803845,breonnataylor,2
6785096031232803845,blm,2
6785096031232803845,blacklivesmatter,3
6785096031232803845,duet,5
6785096031232803845,fyp,6
6718023719468041222,duet,3
6679556770921743366,duet,3
104509270540337152,dumptrump2020,2
104509270540337152,blm,2
104509270540337152,duet,2
104509270540337152,biden2020,2
104509270540337152,racisitamerica,2
104509270540337152,lgbtq,2
104509270540337152,gay,2
104509270540337152,racistcheck,2
104509270540337152,alllivesmatterwhenblacklivesmatter,2
104509270540337152,alllivesmatter,2
6855838022543410181,duet,2
78236744327798784,trump,2
78236744327798784,alm,2
78236744327798784,respectthefold,2
78236744327798784,dawnofthefold,4
78236744327798784,blm,5
78236744327798784,blmmovement,2
78236744327798784,10SecondsVs,2
78236744327798784,racistsoftiktok,3
78236744327798784,hesaidwhathesaid,2
78236744327798784,heyangel,2
78236744327798784,luke15,2
78236744327798784,wearethefold,4
78236744327798784,plantsoftiktok,2
78236744327798784,alllivesmatterwhenblacklivesmatter,11
78236744327798784,protectthefold,2
78236744327798784,bigotsonblast,3
78236744327798784,thetruthuntold,2
78236744327798784,blacklivesmatter,3
78236744327798784,duet,5
78236744327798784,facts,2
78236744327798784,gonnaknow,2
6748278865203840005,blacklivesmatter,2
6748278865203840005,blm,4
6748278865203840005,duet,5
6748278865203840005,folk,2
6748278865203840005,blacklivesmattermovement,2
6748278865203840005,wearehuman,2
6586809106320261126,foryou,2
6830242043505394693,duet,2
6622076451099983877,duet,2
6814328227021227014,blm,2
6814328227021227014,blmmovement,2
6814328227021227014,blacklivesmatters,2
6814328227021227014,racism,2
6814328227021227014,racismawareness,2
6814328227021227014,alllivesmatterwhenblacklivesmatter,2
6814328227021227014,alllivesmatter,2
90535386690551808,duet,2
6576675543675109382,blacklivesmatter,2
6576675543675109382,duet,2
13346965,duet,2
6546927501455660047,duet,2
135156121861910528,duet,2
6674006136460805126,blm,2
6674006136460805126,duet,2
6674006136460805126,fluteypebbles,4
6674006136460805126,fypシ,3
6674006136460805126,poohbearfam,3
6674006136460805126,duet👑kingdomfamily,3
125428899856945152,duet,3
6674369360356000774,blm,2
6674369360356000774,duet,2
6587558610628411397,duet,2
6587558610628411397,fyp,2
6849119136543753222,alllivesmatterwhenblacklivesmatter,2
6849119136543753222,alllivesmatter,2
6849119136543753222,duet,2
6849119136543753222,fyp,2
182771756409978880,blacklivesmatter,3
182771756409978880,duet,4
8420295,blacklivesmatter,2
8420295,duet,2
8420295,fyp,2
6823027208669856774,duet,2
6754106261979644933,duet,2
6754106261979644933,whiteallies,2
6754106261979644933,fyp,2
6866116764267430917,blm,2
6866116764267430917,duet,2
6532051420001091585,spreadtheword,2
6532051420001091585,blm,2
6532051420001091585,duet,3
6532051420001091585,latinoslivesmatter,2
6532051420001091585,fyp,3
6532051420001091585,indigenouslivesmatter,2
6532051420001091585,strongertogether,2
6673888736718636038,blm,2
6673888736718636038,blacklivesmatter,4
6673888736718636038,duet,4
6774560607150195718,blm,2
6774560607150195718,duet,3
6774560607150195718,fyp,3
6792983569007936518,duet,4
6792983569007936518,trump2020,2
6792983569007936518,alllivesmatterwhenblacklivesmatter,3
6792983569007936518,alllivesmatter,2
157006982476976128,duet,2
6788899458651948037,mmiwg2s,3
6788899458651948037,blacklivesmatter,5
6788899458651948037,duet,5
6788899458651948037,asianlivesmatter,3
6788899458651948037,indigenouslivesmatter,4
6788899458651948037,latniolivesmatter,4
6768976963857581062,duet,2
6775276971074192390,fypシ,2
6775276971074192390,duet,3
6775276971074192390,fyp,3
6654839228893282309,blacklivesmatter,3
6654839228893282309,duet,3
6654839228893282309,blackvoicesheard,2
6654839228893282309,fyp,3
393076,duet,4
393076,fypシ,2
6655741184395345925,duet,2
6749188337951736838,duet,2
6784587015402423301,blacklivesmatter,2
6784587015402423301,blm,3
6784587015402423301,duet,4
6784587015402423301,foryoupage,2
6784587015402423301,greenscreen,3
6784587015402423301,defoundthepolice,2
6784587015402423301,fyp,3
100858175150583808,duet,3
6587854607418245126,duet,2
6732486022205047814,duet,2
6641590464620740613,duet,2
6804199971765044230,greenscreensticker,2
6804199971765044230,duet,2
15560346,duet,2
6757120911864726534,duet,2
186821178831937536,fyp,4
186821178831937536,blacklivesmatter,4
186821178831937536,duet,4
186821178831937536,manifestation,2
6800568351242290181,duet,3
6626210024991555589,duet,2
6732657585444750342,duet,2
6639048874776559622,duet,2
6760429366767600646,duet,2
6773440731069187077,duet,2
6840153093100782598,duet,2
6840153093100782598,foryoupage,2
6840153093100782598,fyp,2
6777815942216057862,duet,2
6741084375955981318,blacklivesmatter,2
6806527470276690949,acab,2
6806527470276690949,blacklivesmatter,2
6806527470276690949,foryoupage,2
230238094212399104,duet,2
6610163502520729606,duet,2
6680669081048302597,duet,2
6811179746614871045,react,2
6802413571210937349,duet,2
6802413571210937349,fyp,2
6807744307115328517,duet,2
6807744307115328517,fyp,2
6559829132824444937,duet,2
6615398410965123078,duet,2
6615398410965123078,standtogether,2
6615398410965123078,fyp,2
6698806155487478790,duet,2
6853945497809683462,duet,2
298638687821524992,duet,2
180279872940953600,duet,2
6822095123104384005,duet,2
6792312557350814725,duet,2
6855474968201806853,duet,2
6807467113243001861,duet,2
6646508679766016005,blacklivesmatter,2
6646508679766016005,duet,3
6735664361806955525,duet,3
6816450725019698182,duet,2
203863885441933312,tiktok,2
203863885441933312,duet,2
203863885441933312,foryoupage,2
203863885441933312,like,2
203863885441933312,fyp,2
203863885441933312,trending,2
6779680440012047365,duet,2
6817334517231272966,duet,2
6817334517231272966,fyp,2
6819435674334479366,blacklivesmatter,2
6819435674334479366,duet,2
6819435674334479366,greenscreen,2
6819435674334479366,fyp,2
6751910643630785542,blacklivesmatter,2
6751910643630785542,duet,11
6751910643630785542,foryoupage,2
6751910643630785542,fyp,2
6751910643630785542,react,2
6807116303254504453,foryoupage,2
6807032363122574342,duet,2
6810129971702612998,blm,2
6810129971702612998,duet,2
6810129971702612998,lgbtq,2
6810129971702612998,fyp,2
6650736021058535429,duet,2
6677718704488268806,duet,2
6817668579417392133,duet,2
6643704933617500165,stopbeingakaren,2
6792090772663337989,fyp,2
6746346818289927173,duet,2
6853097747155829765,duet,3
6853097747155829765,foryoupage,2
6715577902891435014,duet,2
6731471681469219846,duet,2
6867950913069089798,duet,2
6867950913069089798,greenscreen,2
6781434133023212549,duetto,2
9786886,duet,3
6839349762244789254,republican,2
6685710037064926214,conservative,2
6685710037064926214,trumptrain,2
6685710037064926214,trump2020,2
6832826886881985541,riot,6
6832826886881985541,thinblueline,2
6832826886881985541,protest,5
6832826886881985541,fyp,6
6832826886881985541,backtheblue,2
6832826886881985541,justiceforgeorgefloyd,10
6832826886881985541,blm,13
6832826886881985541,bluelivesmatter,3
6832826886881985541,xyzcba,3
6832826886881985541,acab,8
6832826886881985541,racism,8
6832826886881985541,xyzbca,8
6832826886881985541,georgefloyd,11
6832826886881985541,foryou,2
6832826886881985541,blacklivesmatter,12
6832826886881985541,foryoupage,3
6832826886881985541,alllivesmatter,9
6841520190158472198,duet,3
6841520190158472198,bluelivesmatter,2
6841520190158472198,fyp,2
6841520190158472198,backtheblue,2
6853790599901725701,draintheswamp,2
6853790599901725701,foryou,3
6853790599901725701,republican,4
6853790599901725701,duet,5
